"Time","TOI","HbO2","HHb","HbT","PaCO2","t","u","EtCO2"
8.83333333333333,0.128164794666667,-0.230953806,-0.120198020333333,-0.225781344666667,38.5367633068333,530,1,-1.46323669316667
8.85,0.1315898883,-0.2289785867,-0.1214257431,-0.2247148357,38.56280349705,531,1,-1.43719650295
8.86666666666667,0.135014981933333,-0.2270033674,-0.122653465866667,-0.223648326733333,38.5888436872667,532,1,-1.41115631273333
8.88333333333333,0.138440075566667,-0.2250281481,-0.123881188633333,-0.222581817766667,38.6148838774833,533,1,-1.38511612251667
8.9,0.1418651692,-0.2230529288,-0.1251089114,-0.2215153088,38.6409240677,534,1,-1.3590759323
8.91666666666667,0.145290262833333,-0.2210777095,-0.126336634166667,-0.220448799833333,38.6669642579167,535,1,-1.33303574208333
8.93333333333333,0.148715356466667,-0.2191024902,-0.127564356933333,-0.219382290866667,38.6930044481333,536,1,-1.30699555186667
8.95,0.1521404501,-0.2171272709,-0.1287920797,-0.2183157819,38.71904463835,537,1,-1.28095536165
8.96666666666667,0.155565543733333,-0.2151520516,-0.130019802466667,-0.217249272933333,38.7450848285667,538,1,-1.25491517143333
8.98333333333333,0.158990637366667,-0.2131768323,-0.131247525233333,-0.216182763966667,38.7711250187833,539,1,-1.22887498121667
9,0.162415731,-0.211201613,-0.132475248,-0.215116255,38.797165209,540,1,-1.202834791
9.01666666666667,0.163852060583333,-0.210373295233333,-0.132990099483333,-0.214669009316667,38.8080852887667,541,1,-1.19191471123333
9.03333333333333,0.165288390166667,-0.209544977466667,-0.133504950966667,-0.214221763633333,38.8190053685333,542,1,-1.18099463146667
9.05,0.16672471975,-0.2087166597,-0.13401980245,-0.21377451795,38.8299254483,543,1,-1.1700745517
9.06666666666667,0.168161049333333,-0.207888341933333,-0.134534653933333,-0.213327272266667,38.8408455280667,544,1,-1.15915447193333
9.08333333333333,0.169597378916667,-0.207060024166667,-0.135049505416667,-0.212880026583333,38.8517656078333,545,1,-1.14823439216667
9.1,0.1710337085,-0.2062317064,-0.1355643569,-0.2124327809,38.8626856876,546,1,-1.1373143124
9.11666666666667,0.172470038083333,-0.205403388633333,-0.136079208383333,-0.211985535216667,38.8736057673667,547,1,-1.12639423263333
9.13333333333333,0.173906367666667,-0.204575070866667,-0.136594059866667,-0.211538289533333,38.8845258471333,548,1,-1.11547415286667
9.15,0.17534269725,-0.2037467531,-0.13710891135,-0.21109104385,38.8954459269,549,1,-1.1045540731
9.16666666666667,0.176779026833333,-0.202918435333333,-0.137623762833333,-0.210643798166667,38.9063660066667,550,1,-1.09363399333333
9.18333333333333,0.178215356416667,-0.202090117566667,-0.138138614316667,-0.210196552483333,38.9172860864333,551,1,-1.08271391356667
9.2,0.179651686,-0.2012617998,-0.1386534658,-0.2097493068,38.9282061662,552,1,-1.0717938338
9.21666666666667,0.181088015583333,-0.200433482033333,-0.139168317283333,-0.209302061116667,38.9391262459667,553,1,-1.06087375403333
9.23333333333333,0.182524345166667,-0.199605164266667,-0.139683168766667,-0.208854815433333,38.9500463257333,554,1,-1.04995367426667
9.25,0.18396067475,-0.1987768465,-0.14019802025,-0.20840756975,38.9609664055,555,1,-1.0390335945
9.26666666666667,0.185397004333333,-0.197948528733333,-0.140712871733333,-0.207960324066667,38.9718864852667,556,1,-1.02811351473333
9.28333333333333,0.186833333916667,-0.197120210966667,-0.141227723216667,-0.207513078383333,38.9828065650333,557,1,-1.01719343496667
9.3,0.1882696635,-0.1962918932,-0.1417425747,-0.2070658327,38.9937266448,558,1,-1.0062733552
9.31666666666667,0.189705993083333,-0.195463575433333,-0.142257426183333,-0.206618587016667,39.0046467245667,559,1,-0.995353275433333
9.33333333333333,0.191142322666667,-0.194635257666667,-0.142772277666667,-0.206171341333333,39.0155668043333,560,1,-0.984433195666667
9.35,0.19257865225,-0.1938069399,-0.14328712915,-0.20572409565,39.0264868841,561,1,-0.9735131159
9.36666666666667,0.194014981833333,-0.192978622133333,-0.143801980633333,-0.205276849966667,39.0374069638667,562,1,-0.962593036133333
9.38333333333333,0.195451311416667,-0.192150304366667,-0.144316832116667,-0.204829604283333,39.0483270436333,563,1,-0.951672956366667
9.4,0.196887641,-0.1913219866,-0.1448316836,-0.2043823586,39.0592471234,564,1,-0.9407528766
9.41666666666667,0.198323970583333,-0.190493668833333,-0.145346535083333,-0.203935112916667,39.0701672031667,565,1,-0.929832796833333
9.43333333333333,0.199760300166667,-0.189665351066667,-0.145861386566667,-0.203487867233333,39.0810872829333,566,1,-0.918912717066667
9.45,0.20119662975,-0.1888370333,-0.14637623805,-0.20304062155,39.0920073627,567,1,-0.9079926373
9.46666666666667,0.202632959333333,-0.188008715533333,-0.146891089533333,-0.202593375866667,39.1029274424667,568,1,-0.897072557533333
9.48333333333333,0.204069288916667,-0.187180397766667,-0.147405941016667,-0.202146130183333,39.1138475222333,569,1,-0.886152477766667
9.5,0.2055056185,-0.18635208,-0.1479207925,-0.2016988845,39.124767602,570,1,-0.875232398
9.51666666666667,0.206941948083333,-0.185523762233333,-0.148435643983333,-0.201251638816667,39.1356876817667,571,1,-0.864312318233333
