"Time","TOI","HbO2","HHb","HbT","PaCO2","t","u","EtCO2"
1.53333333333333,0.231220224266667,0.0581638934,-0.0901537271333333,-0.0287691187333333,38.8079079612,92,1.2,-1.1920920388
1.55,0.2335129209,0.0586780346,-0.09107763745,-0.02910941635,38.79695167955,93,1.2,-1.20304832045
1.56666666666667,0.235805617533333,0.0591921758,-0.0920015477666667,-0.0294497139666667,38.7859953979,94,1.2,-1.2140046021
1.58333333333333,0.238098314166667,0.059706317,-0.0929254580833333,-0.0297900115833333,38.77503911625,95,1.2,-1.22496088375
1.6,0.2403910108,0.0602204582,-0.0938493684,-0.0301303092,38.7640828346,96,1.2,-1.2359171654
1.61666666666667,0.242683707433333,0.0607345994,-0.0947732787166667,-0.0304706068166667,38.75312655295,97,1.2,-1.24687344705
1.63333333333333,0.244976404066667,0.0612487406,-0.0956971890333333,-0.0308109044333333,38.7421702713,98,1.2,-1.2578297287
1.65,0.2472691007,0.0617628818,-0.09662109935,-0.03115120205,38.73121398965,99,1.2,-1.26878601035
1.66666666666667,0.249561797333333,0.062277023,-0.0975450096666667,-0.0314914996666667,38.720257708,100,1.2,-1.279742292
1.68333333333333,0.251854493966667,0.0627911642,-0.0984689199833333,-0.0318317972833333,38.70930142635,101,1.2,-1.29069857365
1.7,0.2541471906,0.0633053054,-0.0993928303,-0.0321720949,38.6983451447,102,1.2,-1.3016548553
1.71666666666667,0.256439887233333,0.0638194466,-0.100316740616667,-0.0325123925166667,38.68738886305,103,1.2,-1.31261113695
1.73333333333333,0.258732583866667,0.0643335878,-0.101240650933333,-0.0328526901333333,38.6764325814,104,1.2,-1.3235674186
1.75,0.2610252805,0.064847729,-0.10216456125,-0.03319298775,38.66547629975,105,1.2,-1.33452370025
1.76666666666667,0.263317977133333,0.0653618702,-0.103088471566667,-0.0335332853666667,38.6545200181,106,1.2,-1.3454799819
1.78333333333333,0.265610673766667,0.0658760114,-0.104012381883333,-0.0338735829833333,38.64356373645,107,1.2,-1.35643626355
1.8,0.2679033704,0.0663901526,-0.1049362922,-0.0342138806,38.6326074548,108,1.2,-1.3673925452
1.81666666666667,0.270196067033333,0.0669042938,-0.105860202516667,-0.0345541782166667,38.62165117315,109,1.2,-1.37834882685
1.83333333333333,0.272488763666667,0.067418435,-0.106784112833333,-0.0348944758333333,38.6106948915,110,1.2,-1.3893051085
1.85,0.2747814603,0.0679325762,-0.10770802315,-0.03523477345,38.59973860985,111,1.2,-1.40026139015
1.86666666666667,0.277074156933333,0.0684467174,-0.108631933466667,-0.0355750710666667,38.5887823282,112,1.2,-1.4112176718
1.88333333333333,0.279366853566667,0.0689608586,-0.109555843783333,-0.0359153686833333,38.57782604655,113,1.2,-1.42217395345
1.9,0.2816595502,0.0694749998,-0.1104797541,-0.0362556663,38.5668697649,114,1.2,-1.4331302351
1.91666666666667,0.283952246833333,0.069989141,-0.111403664416667,-0.0365959639166667,38.55591348325,115,1.2,-1.44408651675
1.93333333333333,0.286244943466667,0.0705032822,-0.112327574733333,-0.0369362615333333,38.5449572016,116,1.2,-1.4550427984
1.95,0.2885376401,0.0710174234,-0.11325148505,-0.03727655915,38.53400091995,117,1.2,-1.46599908005
1.96666666666667,0.290830336733333,0.0715315646,-0.114175395366667,-0.0376168567666667,38.5230446383,118,1.2,-1.4769553617
1.98333333333333,0.293123033366667,0.0720457058,-0.115099305683333,-0.0379571543833333,38.51208835665,119,1.2,-1.48791164335
2,0.29541573,0.072559847,-0.116023216,-0.038297452,38.501132075,120,1.2,-1.498867925
2.01666666666667,0.29722865135,0.0729081987333333,-0.1168217593,-0.0386751898666667,38.4932719737667,121,1.2,-1.50672802623333
2.03333333333333,0.2990415727,0.0732565504666667,-0.1176203026,-0.0390529277333333,38.4854118725333,122,1.2,-1.51458812746667
2.05,0.30085449405,0.0736049022,-0.1184188459,-0.0394306656,38.4775517713,123,1.2,-1.5224482287
2.06666666666667,0.3026674154,0.0739532539333333,-0.1192173892,-0.0398084034666667,38.4696916700667,124,1.2,-1.53030832993333
2.08333333333333,0.30448033675,0.0743016056666667,-0.1200159325,-0.0401861413333333,38.4618315688333,125,1.2,-1.53816843116667
2.1,0.3062932581,0.0746499574,-0.1208144758,-0.0405638792,38.4539714676,126,1.2,-1.5460285324
2.11666666666667,0.30810617945,0.0749983091333333,-0.1216130191,-0.0409416170666667,38.4461113663667,127,1.2,-1.55388863363333
2.13333333333333,0.3099191008,0.0753466608666667,-0.1224115624,-0.0413193549333333,38.4382512651333,128,1.2,-1.56174873486667
2.15,0.31173202215,0.0756950126,-0.1232101057,-0.0416970928,38.4303911639,129,1.2,-1.5696088361
2.16666666666667,0.3135449435,0.0760433643333333,-0.124008649,-0.0420748306666667,38.4225310626667,130,1.2,-1.57746893733333
2.18333333333333,0.31535786485,0.0763917160666667,-0.1248071923,-0.0424525685333333,38.4146709614333,131,1.2,-1.58532903856667
2.2,0.3171707862,0.0767400678,-0.1256057356,-0.0428303064,38.4068108602,132,1.2,-1.5931891398
2.21666666666667,0.31898370755,0.0770884195333333,-0.1264042789,-0.0432080442666667,38.3989507589667,133,1.2,-1.60104924103333
2.23333333333333,0.3207966289,0.0774367712666667,-0.1272028222,-0.0435857821333333,38.3910906577333,134,1.2,-1.60890934226667
2.25,0.32260955025,0.077785123,-0.1280013655,-0.04396352,38.3832305565,135,1.2,-1.6167694435
2.26666666666667,0.3244224716,0.0781334747333333,-0.1287999088,-0.0443412578666667,38.3753704552667,136,1.2,-1.62462954473333
2.28333333333333,0.32623539295,0.0784818264666667,-0.1295984521,-0.0447189957333333,38.3675103540333,137,1.2,-1.63248964596667
2.3,0.3280483143,0.0788301782,-0.1303969954,-0.0450967336,38.3596502528,138,1.2,-1.6403497472
2.31666666666667,0.32986123565,0.0791785299333333,-0.1311955387,-0.0454744714666667,38.3517901515667,139,1.2,-1.64820984843333
2.33333333333333,0.331674157,0.0795268816666667,-0.131994082,-0.0458522093333333,38.3439300503333,140,1.2,-1.65606994966667
2.35,0.33348707835,0.0798752334,-0.1327926253,-0.0462299472,38.3360699491,141,1.2,-1.6639300509
2.36666666666667,0.3352999997,0.0802235851333333,-0.1335911686,-0.0466076850666667,38.3282098478667,142,1.2,-1.67179015213333
2.38333333333333,0.33711292105,0.0805719368666667,-0.1343897119,-0.0469854229333333,38.3203497466333,143,1.2,-1.67965025336667
2.4,0.3389258424,0.0809202886,-0.1351882552,-0.0473631608,38.3124896454,144,1.2,-1.6875103546
2.41666666666667,0.34073876375,0.0812686403333333,-0.1359867985,-0.0477408986666667,38.3046295441667,145,1.2,-1.69537045583333
2.43333333333333,0.3425516851,0.0816169920666667,-0.1367853418,-0.0481186365333333,38.2967694429333,146,1.2,-1.70323055706667
2.45,0.34436460645,0.0819653438,-0.1375838851,-0.0484963744,38.2889093417,147,1.2,-1.7110906583
2.46666666666667,0.3461775278,0.0823136955333333,-0.1383824284,-0.0488741122666667,38.2810492404667,148,1.2,-1.71895075953333
2.48333333333333,0.34799044915,0.0826620472666667,-0.1391809717,-0.0492518501333333,38.2731891392333,149,1.2,-1.72681086076667
2.5,0.3498033705,0.083010399,-0.139979515,-0.049629588,38.265329038,150,1.2,-1.734670962
2.51666666666667,0.35161629185,0.0833587507333333,-0.1407780583,-0.0500073258666667,38.2574689367667,151,1.2,-1.74253106323333
2.53333333333333,0.3534292132,0.0837071024666667,-0.1415766016,-0.0503850637333333,38.2496088355333,152,1.2,-1.75039116446667
2.55,0.35524213455,0.0840554542,-0.1423751449,-0.0507628016,38.2417487343,153,1.2,-1.7582512657
2.56666666666667,0.3570550559,0.0844038059333333,-0.1431736882,-0.0511405394666667,38.2338886330667,154,1.2,-1.76611136693333
2.58333333333333,0.35886797725,0.0847521576666667,-0.1439722315,-0.0515182773333333,38.2260285318333,155,1.2,-1.77397146816667
2.6,0.3606808986,0.0851005094,-0.1447707748,-0.0518960152,38.2181684306,156,1.2,-1.7818315694
2.61666666666667,0.36249381995,0.0854488611333333,-0.1455693181,-0.0522737530666667,38.2103083293667,157,1.2,-1.78969167063333
2.63333333333333,0.3643067413,0.0857972128666667,-0.1463678614,-0.0526514909333333,38.2024482281333,158,1.2,-1.79755177186667
2.65,0.36611966265,0.0861455646,-0.1471664047,-0.0530292288,38.1945881269,159,1.2,-1.8054118731
2.66666666666667,0.367932584,0.0864939163333333,-0.147964948,-0.0534069666666667,38.1867280256667,160,1.2,-1.81327197433333
2.68333333333333,0.36974550535,0.0868422680666667,-0.1487634913,-0.0537847045333333,38.1788679244333,161,1.2,-1.82113207556667
2.7,0.3715584267,0.0871906198,-0.1495620346,-0.0541624424,38.1710078232,162,1.2,-1.8289921768
2.71666666666667,0.37337134805,0.0875389715333333,-0.1503605779,-0.0545401802666667,38.1631477219667,163,1.2,-1.83685227803333
2.73333333333333,0.3751842694,0.0878873232666667,-0.1511591212,-0.0549179181333333,38.1552876207333,164,1.2,-1.84471237926667
2.75,0.37699719075,0.088235675,-0.1519576645,-0.055295656,38.1474275195,165,1.2,-1.8525724805
2.76666666666667,0.3788101121,0.0885840267333333,-0.1527562078,-0.0556733938666667,38.1395674182667,166,1.2,-1.86043258173333
2.78333333333333,0.38062303345,0.0889323784666667,-0.1535547511,-0.0560511317333333,38.1317073170333,167,1.2,-1.86829268296667
2.8,0.3824359548,0.0892807302,-0.1543532944,-0.0564288696,38.1238472158,168,1.2,-1.8761527842
2.81666666666667,0.38424887615,0.0896290819333333,-0.1551518377,-0.0568066074666667,38.1159871145667,169,1.2,-1.88401288543333
2.83333333333333,0.3860617975,0.0899774336666667,-0.155950381,-0.0571843453333333,38.1081270133333,170,1.2,-1.89187298666667
2.85,0.38787471885,0.0903257854,-0.1567489243,-0.0575620832,38.1002669121,171,1.2,-1.8997330879
2.86666666666667,0.3896876402,0.0906741371333333,-0.1575474676,-0.0579398210666667,38.0924068108667,172,1.2,-1.90759318913333
2.88333333333333,0.39150056155,0.0910224888666667,-0.1583460109,-0.0583175589333333,38.0845467096333,173,1.2,-1.91545329036667
2.9,0.3933134829,0.0913708406,-0.1591445542,-0.0586952968,38.0766866084,174,1.2,-1.9233133916
2.91666666666667,0.39512640425,0.0917191923333333,-0.1599430975,-0.0590730346666667,38.0688265071667,175,1.2,-1.93117349283333
