"Time","TOI","HbO2","HHb","HbT","PaCO2","t","u","EtCO2"
1.05,-0.2495432584,-0.22288393425,0.00746732695,-0.1946895572,37.39831826995,63,1.2,-2.60168173005
1.06666666666667,-0.252645692866667,-0.225734323333333,0.00754059426666667,-0.1973633096,37.3648238076,64,1.2,-2.6351761924
1.08333333333333,-0.255748127333333,-0.228584712416667,0.00761386158333333,-0.200037062,37.33132934525,65,1.2,-2.66867065475
1.1,-0.2588505618,-0.2314351015,0.0076871289,-0.2027108144,37.2978348829,66,1.2,-2.7021651171
1.11666666666667,-0.261952996266667,-0.234285490583333,0.00776039621666667,-0.2053845668,37.26434042055,67,1.2,-2.73565957945
1.13333333333333,-0.265055430733333,-0.237135879666667,0.00783366353333333,-0.2080583192,37.2308459582,68,1.2,-2.7691540418
1.15,-0.2681578652,-0.23998626875,0.00790693085,-0.2107320716,37.19735149585,69,1.2,-2.80264850415
1.16666666666667,-0.271260299666667,-0.242836657833333,0.00798019816666667,-0.213405824,37.1638570335,70,1.2,-2.8361429665
1.18333333333333,-0.274362734133333,-0.245687046916667,0.00805346548333333,-0.2160795764,37.13036257115,71,1.2,-2.86963742885
1.2,-0.2774651686,-0.248537436,0.0081267328,-0.2187533288,37.0968681088,72,1.2,-2.9031318912
1.21666666666667,-0.280567603066667,-0.251387825083333,0.00820000011666667,-0.2214270812,37.06337364645,73,1.2,-2.93662635355
1.23333333333333,-0.283670037533333,-0.254238214166667,0.00827326743333333,-0.2241008336,37.0298791841,74,1.2,-2.9701208159
1.25,-0.286772472,-0.25708860325,0.00834653475,-0.226774586,36.99638472175,75,1.2,-3.00361527825
1.26666666666667,-0.289874906466667,-0.259938992333333,0.00841980206666667,-0.2294483384,36.9628902594,76,1.2,-3.0371097406
1.28333333333333,-0.292977340933333,-0.262789381416667,0.00849306938333333,-0.2321220908,36.92939579705,77,1.2,-3.07060420295
1.3,-0.2960797754,-0.2656397705,0.0085663367,-0.2347958432,36.8959013347,78,1.2,-3.1040986653
1.31666666666667,-0.299182209866667,-0.268490159583333,0.00863960401666667,-0.2374695956,36.86240687235,79,1.2,-3.13759312765
1.33333333333333,-0.302284644333333,-0.271340548666667,0.00871287133333333,-0.240143348,36.82891241,80,1.2,-3.17108759
1.35,-0.3053870788,-0.27419093775,0.00878613865,-0.2428171004,36.79541794765,81,1.2,-3.20458205235
1.36666666666667,-0.308489513266667,-0.277041326833333,0.00885940596666667,-0.2454908528,36.7619234853,82,1.2,-3.2380765147
1.38333333333333,-0.311591947733333,-0.279891715916667,0.00893267328333333,-0.2481646052,36.72842902295,83,1.2,-3.27157097705
1.4,-0.3146943822,-0.282742105,0.0090059406,-0.2508383576,36.6949345606,84,1.2,-3.3050654394
1.41666666666667,-0.317796816666667,-0.285592494083333,0.00907920791666667,-0.25351211,36.66144009825,85,1.2,-3.33855990175
1.43333333333333,-0.320899251133333,-0.288442883166667,0.00915247523333333,-0.2561858624,36.6279456359,86,1.2,-3.3720543641
1.45,-0.3240016856,-0.29129327225,0.00922574255,-0.2588596148,36.59445117355,87,1.2,-3.40554882645
1.46666666666667,-0.327104120066667,-0.294143661333333,0.00929900986666667,-0.2615333672,36.5609567112,88,1.2,-3.4390432888
1.48333333333333,-0.330206554533333,-0.296994050416667,0.00937227718333333,-0.2642071196,36.52746224885,89,1.2,-3.47253775115
1.5,-0.333308989,-0.2998444395,0.0094455445,-0.266880872,36.4939677865,90,1.2,-3.5060322135
1.51666666666667,-0.336411423466667,-0.302694828583333,0.00951881181666667,-0.2695546244,36.46047332415,91,1.2,-3.53952667585
1.53333333333333,-0.339513857933333,-0.305545217666667,0.00959207913333333,-0.2722283768,36.4269788618,92,1.2,-3.5730211382
1.55,-0.3426162924,-0.30839560675,0.00966534645,-0.2749021292,36.39348439945,93,1.2,-3.60651560055
1.56666666666667,-0.345718726866667,-0.311245995833333,0.00973861376666667,-0.2775758816,36.3599899371,94,1.2,-3.6400100629
1.58333333333333,-0.348821161333333,-0.314096384916667,0.00981188108333333,-0.280249634,36.32649547475,95,1.2,-3.67350452525
1.6,-0.3519235958,-0.316946774,0.0098851484,-0.2829233864,36.2930010124,96,1.2,-3.7069989876
1.61666666666667,-0.355026030266667,-0.319797163083333,0.00995841571666667,-0.2855971388,36.25950655005,97,1.2,-3.74049344995
1.63333333333333,-0.358128464733333,-0.322647552166667,0.0100316830333333,-0.2882708912,36.2260120877,98,1.2,-3.7739879123
1.65,-0.3612308992,-0.32549794125,0.01010495035,-0.2909446436,36.19251762535,99,1.2,-3.80748237465
1.66666666666667,-0.364333333666667,-0.328348330333333,0.0101782176666667,-0.293618396,36.159023163,100,1.2,-3.840976837
