ERR	t	f1	f2	f3	L	R_Hi	SaO2sup	XOv	O2c	CBF	P_a	u	J_O2	CMRO2	Vmca	TOI	HHb	HbO2	HbT	CCO	Pa_CO2	r	v_p	v_u	v_c	v_o	eta	mu	Dpsi	H	O2	a	bred	t
1	4400	0.50455497389073467	0.50455497416990924	0.50455497378159753	10.09109947772283	241541.0915303558	0.95999999999999996	5.7699014225563419	0.062218136022344932	0.011397187978577422	100	0.56999999999999995	0.033805183361520073	0.033805183243367037	56.98593989288711	71.275169267618423	25.844670230959778	64.128602272348701	89.973272503308479	-0.039875035790223196	40	0.018273154706592794	100	0.5700000000003842	40	0.062218234846281306	0.16441578095848913	0.082023198995517341	152.42787525479378	3.9601886947661877e-05	0.022059930206833004	0.065074850212086227	0.0014818021741958311	4400
1	4500	0.5044809517599691	0.50448095205512355	0.50448095163276729	10.089619035141489	241581.28160971907	0.95999999999999996	5.7634405081484941	0.062163583352351434	0.011370747544664054	100	0.56000000000000005	0.033800223879770885	0.033800223759395412	56.853737723320272	71.214366800896897	25.892118583653769	64.055941285533038	89.948059869186807	-0.040757225363607069	40	0.018262547462198481	100	0.5600000000004034	40	0.062163682968303685	0.16814495813592528	0.083874957642404838	152.66365682595108	3.9595298676547676e-05	0.02201126905609832	0.065061683203528259	0.0014838036364532713	4500
1	4600	0.50440677595151684	0.50440677627964048	0.50440677578713899	10.088135519041067	241622.22128429048	0.95999999999999996	5.7569648352412681	0.062109025088484315	0.011344362132321949	100	0.55000000000000004	0.03379525410294424	0.033795253977738311	56.721810661609744	71.153413563480214	25.939678554194629	63.983191908408841	89.92287046260347	-0.041641067399561194	40	0.01825194383393907	100	0.55000000000045113	40	0.06210912657057735	0.17187403002274976	0.085726084920568102	152.90379573385445	3.9588589779353699e-05	0.021962614541325753	0.065048491531349839	0.0014858119652877313	4600
1	4700	0.50433244761385054	0.50433244771329022	0.50433244771723662	10.086648951772025	241663.93832389425	0.95999999999999996	5.7504745102350574	0.062054462706615271	0.011318032356214945	100	0.54000000000000004	0.033790274100215914	0.033790273997054858	56.590161781074727	71.092310548888506	25.987349371335739	63.910355581131597	89.897704952467336	-0.042526547140030194	40	0.018241344109947277	100	0.54000000000002268	40	0.062054562503647423	0.17560292325053761	0.087576531883574296	153.14845251533305	3.9581755831437693e-05	0.021913968056210979	0.065035275415820451	0.0014878271576565815	4700
1	4800	0.50425796702692083	0.5042579672005485	0.5042579670460956	10.085159340194846	241706.46145557944	0.95999999999999996	5.7439695864435762	0.061999896414107442	0.011291758136821792	100	0.53000000000000003	0.033785283896586693	0.033785283792088408	56.458790684108962	71.031058126982032	26.035130635516254	63.837432710560606	89.872563346076859	-0.043413660179844785	40	0.018230748300109931	100	0.53000000000015113	40	0.061999991462077068	0.17933165399909007	0.089426294067490184	153.39779669593995	3.9574792259982402e-05	0.021865329778417944	0.06502203492268889	0.001489849211163495	4800
1	4900	0.50418332867436422	0.50418332877453365	0.50418332877454275	10.083666572875066	241749.82248954952	0.95999999999999996	5.7374495858692143	0.061945322953501872	0.01126553783185843	100	0.52000000000000002	0.033780283131881243	0.033780283027894369	56.327689159292149	70.969651815843804	26.083025872088072	63.764418280591158	89.84744415267923	-0.04430247113155325	40	0.018220155782437245	100	0.52000000000013813	40	0.061945424118361771	0.18306047089174299	0.091275482271285721	153.65200678028523	3.95676939966047e-05	0.021816696878350937	0.065008769087588764	0.0014918783086701668	4900
1	5000	0.50410854077723732	0.50410854095516355	0.50410854079188239	10.082170815208777	241794.05350150919	0.95999999999999996	5.7309152483041803	0.061890748524756033	0.011239374258738163	100	0.51000000000000001	0.033775272337913269	0.033775272233056125	56.196871293690812	70.908098486643368	26.131029643893726	63.691320510483365	89.822350154377091	-0.045192881013895334	40	0.0182095677368832	100	0.51000000000015211	40	0.061890843588577202	0.18678898060599769	0.093123888955240708	153.91127317117073	3.9560455939584536e-05	0.021768074924209759	0.064995479387852315	0.0014939142393699399	5000
1	5100	0.50403359504408984	0.50403359514773405	0.504033595147095	10.080671900373947	241839.19002442231	0.95999999999999996	5.7243658571947753	0.061836167747198779	0.01121326474777516	100	0.5	0.033770250977438541	0.03377025087485537	56.066323738875802	70.846391389333988	26.17914722600635	63.618131648172422	89.797278874178772	-0.046084987458101301	40	0.018198983125211076	100	0.50000000000003308	40	0.061836266785025067	0.19051757712541867	0.094971696971017303	154.17579581495406	3.9553072432280408e-05	0.021719459173532005	0.064982164366297002	0.0014959572581392331	5100
1	5200	0.50395849772874546	0.5039584979474524	0.50395849769390333	10.079169954335649	241885.26810879825	0.95999999999999996	5.7178019807739568	0.061781585328698881	0.011187211388706132	100	0.48999999999999999	0.033765219454893636	0.033765219345491523	55.936056943530659	70.784535776135357	26.227374440260149	63.544857961360677	89.772232401620826	-0.04697871492819311	40	0.01818840283634782	100	0.49000000000021149	40	0.061781681189945419	0.1942459688401228	0.096818749331532131	154.44578837319847	3.9545537745182213e-05	0.021670853853743944	0.064968825150325482	0.0014980072062964788	5200
1	5300	0.50388324445230248	0.50388324457085043	0.50388324453938493	10.077664888567909	241932.32762307217	0.95999999999999996	5.7112232437483419	0.061726998835575655	0.011161212932802285	100	0.47999999999999998	0.033760177484950679	0.033760177384138793	55.80606466401143	70.722528123462027	26.275714056721355	63.471495564126613	89.747209620847968	-0.047874114447707658	40	0.018177826406063555	100	0.48000000000005916	40	0.06172709508921901	0.19797434877560965	0.098665129235184654	154.72147651486807	3.9537845537132658e-05	0.021622256870114563	0.064955460978392429	0.0015000642355076977	5300
1	5400	0.5038078353442963	0.50380783567284948	0.50380783518217953	10.076156706887486	241980.40959989527	0.95999999999999996	5.7046296852794018	0.061672408394169063	0.011135269268269301	100	0.46999999999999997	0.033755125081710517	0.033755124957206027	55.676346341346502	70.660368673534094	26.324165780680559	63.398044726220931	89.72221050690149	-0.048771183368463811	40	0.018167253830538767	100	0.47000000000037762	40	0.0616725093748164	0.20170273771053493	0.10051083450746896	155.00310076773005	3.9529989290522054e-05	0.021573668332232988	0.064942071890022934	0.0015021283492817083	5400
